JAN_CD,SYOHIN_NM,0,1,2,DAIBUNRUI_CD,DAIBUNRUI_NM,CHUBUNRUI_CD,CHUBUNRUI_NM,SHOBUNRUI_CD,SHOBUNRUI_NM,SAIBUNRUI_CD,SAIBUNRUI_NM
4909411084615,キリン　生茶　ＰＥＴ　５２５ｍｌ,-29.57183,-5.435152,-3.8224864,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4909411084677,生茶　６００,-29.43356,-5.550618,-4.2474775,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4909411084691,キリン　ファイアワンデイラテ微糖ＰＥＴ　６００ｍｌ,-17.346474,1.0908098,-6.7411456,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140307.0,コーヒードリンク
4909411084752,キリン　世界のキッチンソルティライチパウチ３００ｇ,-10.049856,-6.894975,-1.4444004,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140203.0,果汁飲料
4909411084790,キリン　午後の紅茶ストレートティーＰＥＴ５００ｍｌ,-18.206366,-4.753062,-2.3718154,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411084875,キリン　午後の紅茶レモンティー　ＰＥＴ　５００ｍｌ,-17.36506,-5.082867,-2.2310765,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411084950,キリン　午後の紅茶ミルクティー　ＰＥＴ　５００ｍｌ,-17.710176,-2.6075184,-3.640264,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411085551,キリン　世界のキッチンからソルティライチ５００ｍｌ,-10.367756,-8.442573,-0.26761043,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140203.0,果汁飲料
4909411085650,キリン　午後の紅茶おいしい無糖　ＰＥＴ　５００ｍｌ,-19.97453,-5.529881,-1.7099395,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411086299,キリン　午後の紅茶ミルクティー　ＰＥＴ　１．５Ｌ,-17.547178,-2.7619307,-3.7031515,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411086312,キリン　午後の紅茶レモンティー　ＰＥＴ　１．５Ｌ,-17.31316,-5.202001,-2.3327851,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411086374,キリン　午後の紅茶ミルクティーホット　４００ｍｌ,-18.229008,-2.309634,-4.371923,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411086459,キリン　イミューズレモン　ＰＥＴ　５００ｍｌ,-17.591475,-2.8606937,9.129479,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140405.0,乳酸飲料
4909411086473,キリン　イミューズ水　ＰＥＴ　５００ｍｌ,-17.545912,-2.9751422,9.180425,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140405.0,乳酸飲料
4909411086602,キリン午後の紅茶季節のご褒美ＦＴグレープ５００ｍｌ,-5.3246646,-7.305938,7.8977017,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411086626,キリンイミューズヨーグルトテイストＰＥＴ５００ｍｌ,-17.78217,-2.5271149,9.039024,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140405.0,乳酸飲料
4909411087081,トロピカーナ　エッセンシャルズ食物繊維　３３０ｍｌ,-17.945484,-6.414652,6.512057,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140203.0,果汁飲料
4909411087104,トロピカーナ　エッセンシャルズマルチＶ　３３０ｍｌ,-10.886585,-6.403765,12.064273,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140203.0,果汁飲料
4909411087128,トロピカーナ　エッセンシャルズ鉄分　３３０ｍｌ,-17.7184,-1.0777586,5.4738045,100000.0,食　品,140000.0,飲料・酒類,140200.0,果実飲料,140203.0,果汁飲料
4909411087449,キリン午後の紅茶ミルクティープラスＰＥＴ４３０ｍｌ,-17.195503,-2.3253539,-3.1541126,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411087593,キリン生茶ライフプラス免疫アシストＰＥＴ５２５ｍｌ,-24.783493,-3.9891155,-1.1895808,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4909411088033,キリン　ファイアワンデイブラックＰＥＴ　６００ｍｌ,-19.527473,4.9580097,-9.546517,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140307.0,コーヒードリンク
4909411088071,午後の紅茶　おいしい無糖　香るレモン,-19.00195,-5.8523927,-1.5050005,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411088217,キリン　午後の紅茶アップルティープラス　４３０ｍｌ,-17.349834,-4.093322,-0.64938486,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411088316,キリン午後の紅茶まろやか白桃ミルクティー５００ｍｌ,-2.7505512,-8.392979,14.548033,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411088439,キリン　午後の紅茶ミルクティー微糖ＰＥＴ５００ｍｌ,-17.652327,-2.3297262,-3.268455,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411088453,キリン　ファイアワンデイラテ微糖ＰＥＴ　６００ｍｌ,-17.411612,1.3174355,-6.572698,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140307.0,コーヒードリンク
4909411088477,キリン　午後の紅茶おいしい無糖香るレモン５００ｍｌ,-19.11856,-5.901631,-1.4738578,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411088538,キリン　生茶　ＰＥＴ　５２５ｍｌ,-29.340406,-5.701318,-4.126293,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4909411088590,生茶６００,-29.181618,-5.537592,-4.356491,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4909411088781,キリン　生茶ほうじ煎茶　ＰＥＴ　５２５ｍｌ,-25.553362,-3.0623517,-5.4888945,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4909411088804,生茶ほうじ煎茶,-25.55122,-2.9319198,-5.5350757,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4909411088910,キリン　午後の紅茶熊本県産いちごティー　５００ｍｌ,-10.760763,-0.25092325,8.2785225,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411089184,午後の紅茶カフェインゼロピーチティー　４３０ｍｌ,-2.830231,-8.396586,14.610139,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411089207,キリン午後の紅茶季節のご褒美ＦＴシトラス５００ｍｌ,-6.478859,-7.061871,7.0094132,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140311.0,紅茶ドリンク
4909411089801,キリン　生茶ほうじ煎茶　ＰＥＴ　５２５ｍｌ,-25.506332,-3.0473988,-5.45583,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140313.0,日本茶・麦茶ドリンク
4930726100219,キッコーマンＳＦ　調製豆乳　２００ｍｌ,-21.477196,3.1198113,1.2830218,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140403.0,豆乳
4930726100233,キッコーマンＳＦ　豆乳飲料麦芽コーヒー　２００ｍｌ,-20.946278,2.9116173,1.5316894,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140403.0,豆乳
4930726100301,キッコーマンＳＦ　豆乳飲料　紅茶　２００ｍｌ,-20.886602,3.159005,1.7164284,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140403.0,豆乳
4930726100318,キッコーマンＳＦ　おいしい無調整豆乳　２００ｍｌ,-21.777763,3.1669538,1.6162238,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140403.0,豆乳
4930726100349,キッコーマンＳＦ　豆乳飲料　バナナ　２００ｍｌ,-19.325687,2.3341236,1.9152806,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140403.0,豆乳
4930726100493,キッコーマンＳＦ　特濃調製豆乳　２００ｍｌ,-21.524858,3.1406364,1.7617129,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140403.0,豆乳
4932712310626,雑貨１００円均一,0.11219887,-2.666277,-18.719826,200000.0,日用品,290000.0,その他日用品,299900.0,日用品不明,299999.0,日用品不明
4933370323218,エーオーセプト　クリアケア　３６０ｍｌ,-6.854279,-2.1714787,-11.400529,200000.0,日用品,210000.0,日用雑貨,212600.0,衛生医療用品・用具,212623.0,コンタクトレンズ用剤・用具
4933540533324,ｗｅｌｃｉａ花と野菜の培養土　１４Ｌ,-15.708424,-17.544115,-4.696689,200000.0,日用品,250000.0,ＤＩＹ用品,250400.0,園芸用品,250405.0,用土
4933602429602,プレシア　ふんわりくちどけクリームロール　４個,1.5697389,5.488784,18.355078,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130137.0,生菓子
4935583202847,ＨＣアイスタッチ大人　１８枚,-10.232009,-2.769236,-6.209236,200000.0,日用品,210000.0,日用雑貨,212600.0,衛生医療用品・用具,212641.0,熱冷却用品・用具
4935850104065,完熟マンゴー,-0.91071343,1.086577,3.4448524,100000.0,食　品,110000.0,加工食品,110700.0,冷凍食品,110705.0,冷凍農産素材
4936613105862,山洋　抗菌綿棒　２００本２個組,-7.4419255,-0.7302073,-14.804234,200000.0,日用品,210000.0,日用雑貨,212600.0,衛生医療用品・用具,212601.0,綿棒
4936613106418,くらしＷ毎日使う人の抗菌綿棒　２００本×２,-7.4397326,-0.7258014,-14.810484,200000.0,日用品,210000.0,日用雑貨,212600.0,衛生医療用品・用具,212601.0,綿棒
4944721371970,からだWelcia　つづけたくなる脂肪ゼロヨーグルト　４００ｇ,-20.933254,1.3831428,15.44762,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
4946842501908,アサヒＦ＆Ｈ　ミンティア　ワイルド＆クール　５０粒,-14.4135685,16.058594,-6.4390826,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842505975,アサヒＦ＆Ｈ　ミンティアコールドスマッシュ　５０粒,-14.780636,16.22733,-6.245944,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842509539,アサヒ　ミンティアドライハード　５０粒,-14.834862,16.512304,-6.246508,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842520220,アサヒＦ＆Ｈ　１本満足バーシリアルチョコ　１本,-15.991729,17.205465,5.3132286,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842520244,アサヒＦ＆Ｈ　１本満足バーシリアルホワイト　１本,-16.051735,17.10757,5.124062,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842521814,アサヒＦ＆Ｈ　ミンティアＢリフレッシュブルー３０粒,-14.954387,15.992815,-6.4665885,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842522682,アサヒ　１本満足バーシリアルブラック糖類オフ　１本,-15.680886,17.11951,5.4857564,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842523221,アサヒＦ＆Ｈ　ミンティア　カテキンミント　５０粒,-14.450707,16.359632,-7.2127647,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842523306,アサヒ　ミンティアＢシャイニーピンク　３０粒,-14.393245,15.853699,-6.8429613,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842524143,アサヒ　ミンティアブリーズクリスタルシルバー３０粒,-15.1090555,15.962568,-6.9255056,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842526345,アサヒ　１本満足バー　プロテインチョコ　１本,-16.52193,18.027287,6.064702,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842526512,アサヒ　ミンティア　グレープ　５０粒,-13.66093,15.657677,-6.4021306,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842527038,アサヒ　ミンティアＢフレッシュグレープ　３０粒,-13.902354,15.68331,-6.4987407,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842527045,アサヒ　ミンティアＢフレッシュレモン　３０粒,-14.640248,15.1037,-6.4627886,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842527434,アサヒ　ミンティアブリクリアマイルド　３０粒,-14.6986475,16.41462,-7.28658,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842527663,アサヒ　１本満足バープロテインホワイト　１本,-16.165377,19.037514,6.2228203,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842527816,アサヒ　クリーム玄米ブランブルーベリー　７２ｇ,-16.647715,16.732883,3.5751057,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842527823,アサヒ　クリーム玄米ブランカカオ　７２ｇ,-15.772821,16.622944,4.2492003,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842527830,アサヒ　クリーム玄米ブランクリームチーズ　７２ｇ,-16.532501,16.569965,3.307272,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842527847,アサヒ　クリーム玄米ブランメープル　７２ｇ,-15.846643,15.427618,3.8817942,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842528080,アサヒ　クリーム玄米ブラン塩レモン　７２ｇ,-3.8491743,4.371822,-0.5106522,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842528325,アサヒ　１本満足バープロテインストロベリー　１本,-16.801235,18.694107,5.760706,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842528424,アサヒ　１本満足バープロテインブラック　１本,-16.335625,18.510942,6.361194,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842528714,アサヒ　１本満足バープロテインベイクドバナナ　１本,-17.981134,18.372646,4.9337587,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842528820,アサヒ　ミンティア＋ＭＡＳＫペパーミント　５０粒,-14.839085,15.783015,-7.114444,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842529063,アサヒ　クリーム玄米ブランビターチョコ　５４ｇ,-15.56611,16.733551,3.849867,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4946842529209,アサヒ　三ツ矢サイダーキャンディ　袋　１１２ｇ,-9.413088,10.112074,-2.0796635,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4946842529513,アサヒ　クリーム玄米ブラン抹茶キャラメル　５４ｇ,-15.26268,17.39894,2.8428748,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4949428557788,しらすとおかかごぼうご飯幕の内弁当,23.53179,-1.8798099,2.3538423,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111997.0,その他惣菜
4949486364267,Ｖマーク緑豆もやし,6.208004,-9.535229,-11.448536,800000.0,生鮮・惣菜,830000.0,生鮮野菜,830100.0,葉茎菜,830107.0,もやし
4951898367118,いばらく　カルシウム低脂肪,-25.168652,6.160445,6.374707,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140497.0,その他乳飲料
4952794302029,ヨコオ　ところてん　３Ｐ,5.8691993,-1.3615744,-7.4321213,100000.0,食　品,110000.0,加工食品,111800.0,水物,111897.0,その他水物
4952794800037,ヨコオ　ハネ出しさしみこんにゃく青のり　２５０ｇ,6.3718305,-0.76545405,-8.516025,100000.0,食　品,110000.0,加工食品,111800.0,水物,111803.0,コンニャク
4953009114024,アマニ油につかったおいしいツナ缶 塩味控えめ 70g×3P,-1.0324833,-13.937556,-9.050115,100000.0,食　品,110000.0,加工食品,110800.0,缶詰,110802.0,マグロ・カツオ缶詰
4953823071343,ロッテ　ハーシーチョコレートチョコミント　９０ｍｌ,-16.50536,11.358302,10.0569,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823080086,ロッテ　レディーボーデンパイントバニラ　４７０ｍｌ,-11.497798,8.6592865,9.445354,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130401.0,プレミアムアイス
4953823080543,ロッテ　ミニ雪見だいふく　２７０ｍｌ,-4.890918,9.179975,11.1112585,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823095394,ロッテ　ＢＩＧスイカバー　１２５ｍｌ,-11.799205,8.798758,2.978291,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823095400,ロッテ　スイカ＆メロンバーマルチ　４２０ｍｌ,-11.797679,8.793092,2.9746141,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823095578,ロッテ　カルピスアイスバー　４３ｍｌ×１０,-7.345028,4.4158783,5.7119374,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823098623,ロッテ　Ｄｏｌｅもりだくさんフルーツ　４００ｍｌ,-9.252711,6.088749,3.8883893,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823100340,ロッテ　バニラバー北海道　４５０ｍｌ,-10.579167,8.107194,7.6863704,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823102306,ロッテ　ハーシーチョコレートバー　３７１ｍｌ,-7.6915503,10.131326,7.063171,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823102320,ハーシーアーモンドチョコレートアイスバー３５０ｍｌ,-7.5905995,11.048614,5.3239193,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823214986,ロッテ　モナ王クランキー　１００ｍｌ,-11.166134,11.94359,7.031296,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823242873,ロッテ　生チョコパイ　１個,-0.90558004,14.152493,9.837462,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4953823477183,ロッテ　爽　生チョコＩＮバニラ　１８５ｍｌ,-6.1552334,8.709808,7.378384,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823488516,ロッテ　爽　冷凍みかん　１８５ｍｌ,-4.2421045,4.8252344,4.4754558,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823570020,ロッテ　爽　カルピス（Ｒ）×巨峰　１８５ｍｌ,-7.737448,4.1740885,5.279407,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823645667,ロッテ　爽　ソーダフロート　１８５ｍｌ,-7.2022495,7.555363,2.3352716,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823675305,ロッテ　モナ王宇治抹茶　１６０ｍｌ,-11.350789,10.024772,19.003334,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823698243,ロッテ　モナ王　バニラ　マルチ　１００ｍｌ×５,-11.011873,10.560163,7.4271517,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130403.0,ファミリーアイス
4953823824581,ロッテ　爽　完熟梨　１８５ｍｌ,3.1304913,-11.039938,16.33458,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823852485,ロッテ　爽練乳いちご　１８５ｍｌ,-7.964688,1.6608695,9.274942,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4953823868097,ロッテ　モナ王バニラ　１６０ｍｌ,-11.048201,10.645409,7.4507265,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4954018127173,イートアンド　大阪王将　ぷるもち水餃子　２７０ｇ,16.992779,0.04304488,-15.276124,100000.0,食　品,110000.0,加工食品,110700.0,冷凍食品,110707.0,冷凍調理
4954018129122,イートアンド　大阪王将　羽根つき餃子　２９６ｇ,17.27509,-0.35799372,-14.725803,100000.0,食　品,110000.0,加工食品,110700.0,冷凍食品,110707.0,冷凍調理
4954018131040,大阪王将　羽根つき餃子　３１４ｇ,16.91985,-0.4847425,-14.64223,100000.0,食　品,110000.0,加工食品,110700.0,冷凍食品,110707.0,冷凍調理
4955129022289,たらみ　たらみのどっさりみかんゼリー　２３０ｇ,-4.1813345,-0.9343275,2.2011812,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129022302,たらみ　たらみのどっさりミックスゼリー　２３０ｇ,-4.559069,-1.1124735,3.0753126,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129022326,たらみ　たらみのどっさり白桃ゼリー　２３０ｇ,-5.4582915,-0.24941242,3.1682909,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129022388,たらみのどっさりナタデココヨーグルトデザート,-7.712826,-1.3389816,0.72994286,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129029189,おいしい蒟蒻ゼリーＰＲＥＭＩＵＭ杏仁豆腐　１５０ｇ,-9.870538,2.282889,15.272655,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129029332,濃いシャインマスカット０ｋｃａｌ蒟蒻ゼリー,-7.6321683,1.6766926,0.7953995,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129029929,レアチーズプリン　８０ｋｃａｌ,-3.4112198,7.7608867,18.67068,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129030000,濃い巨峰０ｋｃａｌ蒟蒻ゼリー,-7.5376225,1.5429335,0.5105705,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4955129030116,たらみ　果肉たっぷりシャキシャキ梨入り　梨,2.9704244,-11.130217,16.139957,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130203.0,デザート類
4957434008064,WC　フローリングウェットシート20枚2P,-1.0918497,-3.646309,-19.901577,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212917.0,使い捨て紙クリーナー類
4957434009214,ウエルシアトイレクリーナー　30枚X2P,-0.80150676,-4.010365,-20.919193,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212917.0,使い捨て紙クリーナー類
4957434009368,昭和紙工　ふんわり赤ちゃんのおしりふき　８０枚Ｘ８Ｐ,-1.8459799,-2.8930511,-21.404457,200000.0,日用品,210000.0,日用雑貨,212500.0,育児用品・用具,212507.0,ベビー用衛生用品・用具
4959127006128,クリスタルガイザー　７００ｍｌ,-19.977936,-14.156908,-4.069629,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140317.0,水
4959127400391,大塚食品　マッチ　ペット　５００ｍｌ,-14.661965,-10.723971,7.6387515,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140305.0,炭酸フレーバー
4959127400490,大塚　マッチ　マスカット　ペットボトル　５００ｍｌ,-5.6125574,-9.681682,10.347724,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140305.0,炭酸フレーバー
4959127400520,マッチ　ビタミンアップル　ペットボトル　５００ｍｌ,-7.810158,-11.883806,8.497848,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140305.0,炭酸フレーバー
4960516201239,ダイショウ　ピーナッツバタークリーミー　２２５ｇ,-0.41335046,-8.579599,-0.516176,100000.0,食　品,110000.0,加工食品,110300.0,スプレッド類,110301.0,ピーナッツ・チョコクリーム
4960755091011,三和　おいしい豆腐絹　１５０ｇ×３,10.700015,-14.805215,13.9026785,100000.0,食　品,110000.0,加工食品,111800.0,水物,111801.0,豆腐
4961935000014,タバスコ　ペッパーソース　６０ｍｌ,4.349634,-11.096853,-4.9609146,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110141.0,香辛料（からし・わさび以外）
4962808018013,●スーパースプラウト　約５０ｇ,6.9948916,-7.12391,-12.412366,800000.0,生鮮・惣菜,830000.0,生鮮野菜,830100.0,葉茎菜,830106.0,ブロッコリー
4964164001043,もめん豆腐　３００ｇ,10.132787,-15.150333,13.550072,100000.0,食　品,110000.0,加工食品,111800.0,水物,111801.0,豆腐
4964164001050,久我　絹ごし豆腐　３００ｇ,10.339384,-15.33951,13.581701,100000.0,食　品,110000.0,加工食品,111800.0,水物,111801.0,豆腐
4964181012459,堀内　生もずく　ドイパック　３００ｇ,6.3073597,-3.1356595,-8.343218,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111905.0,和惣菜
4964227100843,高知北川村ゆずシャーベット　９０ｍｌ,-5.5110693,-15.15927,0.30137447,100000.0,食　品,130000.0,菓子類,130400.0,アイスクリーム類,130497.0,パーソナルアイスその他
4964259399574,ＰＦＡ　アベンヌウォーター　（Ｌ）,-11.779382,-12.199182,-10.829448,200000.0,日用品,230000.0,化粧品,232100.0,基礎化粧品,232107.0,化粧水
4964259399581,ＰＦＡ　アベンヌウォーター　（Ｓ）,-11.419765,-12.559244,-10.8354435,200000.0,日用品,230000.0,化粧品,232100.0,基礎化粧品,232107.0,化粧水
4964364600633,丁井　お百姓さんが作ったスイートポテト　１個,11.374157,17.326092,6.960248,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4965009167108,ピエトロ　ドレッシング和風しょうゆ　２８０ｍｌ,6.6400633,-21.625528,-5.86239,100000.0,食　品,110000.0,加工食品,110100.0,調味料,110139.0,ドレッシング
4965854680401,からだWelcia　つづけたくなる脂肪ゼロヨーグルト　４００ｇ,-20.452198,1.3089551,15.428592,100000.0,食　品,130000.0,菓子類,130200.0,デザート・ヨーグルト,130205.0,ヨーグルト
4966766011444,MMライス青森県産まっしぐら5kg,6.5076003,-14.413796,2.40553,100000.0,食　品,110000.0,加工食品,111400.0,穀物,111401.0,米
4967576483094,Ｗアルカリ乾電池ＰＲＩＭＥ単三　１０本,-6.8261094,-2.365944,-8.487988,400000.0,耐久消費財,460000.0,家電,466100.0,消耗家電,466105.0,電池
4967576483100,Ｗアルカリ乾電池ＰＲＩＭＥ単四　１０本,-6.8285193,-2.3718266,-8.464213,400000.0,耐久消費財,460000.0,家電,466100.0,消耗家電,466105.0,電池
